sequence_index,frame_id,image_path,active_waypoint_from,active_waypoint_to,search_heading_deg,forward_local_candidate_count,forward_recovery_candidate_count,endpoint_distance_m,transition_probability,current_leg_visual_top1,next_leg_visual_top1,next_visual_stronger,within_transition_zone,transition_selected,waypoint_switched_after_frame,mission_complete,gt_x,gt_y,hold_x,hold_y,local_x,local_y,recovery_x,recovery_y,fusion_hold,fusion_local,fusion_recovery,visual_x,visual_y,measurement_var_x,measurement_var_y,final_x,final_y,error_visual_m,error_final_m
463,463,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000463.jpg,3,4,173.07373517963933,18,18,267.2578430175781,0.14100992679595947,2.014037609100342,2.167371988296509,1,0,0,0,0,-593.3360595703125,62.97978210449219,-1051.77001953125,98.26371765136719,-1055.5711669921875,98.7213134765625,-1305.459716796875,152.35855102539062,0.5404937863349915,0.44914281368255615,0.010363391600549221,-1056.1063232421875,99.02984619140625,11.65541973136173,11.65541973136173,-1028.405190976636,92.29907565465399,464.17230224609375,436.05592540055386
464,464,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000464.jpg,3,4,173.07373517963933,18,18,263.67333984375,0.13894687592983246,2.083425283432007,2.223008394241333,1,0,0,0,0,-596.7967529296875,63.385318756103516,-1056.1063232421875,99.02984619140625,-1059.7376708984375,93.27596282958984,-1305.5771484375,152.88027954101562,0.5417680144309998,0.4483968913555145,0.009835152886807919,-1060.188232421875,96.97946166992188,11.637659537080195,11.637659537080195,-1032.2999823387347,92.87262450947208,464.60760498046875,436.5003597092468
465,465,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000465.jpg,3,4,173.07373517963933,15,18,255.31671142578125,0.1782049983739853,2.01444149017334,2.175194263458252,1,0,0,0,0,-600.1932983398438,63.81617736816406,-1060.188232421875,96.97946166992188,-1065.1368408203125,92.08030700683594,-1305.618896484375,153.26991271972656,0.5146204829216003,0.45911696553230286,0.02626255340874195,-1068.9058837890625,96.20850372314453,12.094567353850488,12.094567353850488,-1036.638351768368,93.26797814995498,469.83056640625,437.4376449638482
466,466,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000466.jpg,3,4,173.07373517963933,16,18,250.23651123046875,0.27322447299957275,2.0536584854125977,2.2141618728637695,1,0,0,0,0,-603.2990112304688,64.21014404296875,-1068.9058837890625,96.20850372314453,-1076.064208984375,94.6448974609375,-1305.7100830078125,152.96182250976562,0.5574550628662109,0.4335048198699951,0.009040112607181072,-1074.1497802734375,96.0437240600586,11.58608864276451,11.58608864276451,-1041.2732503841944,93.61094831636404,471.9256591796875,438.9599542716936
467,467,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000467.jpg,3,4,173.07373517963933,15,18,245.62161254882812,0.23617039620876312,2.0495223999023438,2.1993825435638428,1,0,0,0,0,-606.7130737304688,64.64322662353516,-1074.1497802734375,96.0437240600586,-1080.108642578125,94.525390625,-1305.5655517578125,152.823974609375,0.5541484355926514,0.43649762868881226,0.009353908710181713,-1078.9154052734375,95.91209411621094,11.602089121344374,11.602089121344374,-1045.914136726423,93.89465566907563,473.23651123046875,440.1740790164529
468,468,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000468.jpg,3,4,173.07373517963933,14,18,241.2827606201172,0.20125843584537506,2.0515944957733154,2.1943655014038086,1,0,0,0,0,-610.1902465820312,65.0831298828125,-1078.9154052734375,95.91209411621094,-1083.3134765625,94.35426330566406,-1305.705322265625,153.0061492919922,0.5457186698913574,0.4431658089160919,0.011115510016679764,-1083.3853759765625,95.8563461303711,11.669481318700825,11.669481318700825,-1050.5076864561036,94.13513671183077,474.1947021484375,441.2748202175721
469,469,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000469.jpg,3,4,173.07373517963933,14,18,236.65296936035156,0.20623895525932312,2.006593942642212,2.1556527614593506,1,0,0,0,0,-613.3834838867188,65.48711395263672,-1083.3853759765625,95.8563461303711,-1086.9439697265625,97.30248260498047,-1305.5869140625,153.0909423828125,0.5417412519454956,0.44544774293899536,0.012810999527573586,-1087.817138671875,97.23375701904297,11.724386272180897,11.724386272180897,-1055.0629164444606,94.51345714559952,475.49462890625,442.6321833573385
470,470,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000470.jpg,3,4,173.07373517963933,13,18,232.54664611816406,0.18727518618106842,2.0742108821868896,2.2176692485809326,1,0,0,0,0,-616.568115234375,65.89000701904297,-1087.817138671875,97.23375701904297,-1092.15869140625,98.15135955810547,-1305.6402587890625,152.59571838378906,0.5487346649169922,0.4417121410369873,0.009553168900310993,-1091.8157958984375,98.16795349121094,11.617912128265782,11.617912128265782,-1059.5884970114719,94.9634550203136,476.342529296875,443.9733370920007
471,471,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000471.jpg,3,4,173.07373517963933,14,18,228.51194763183594,0.18816350400447845,2.0601847171783447,2.2210826873779297,1,0,0,0,0,-620.0184326171875,66.31086730957031,-1091.8157958984375,98.16795349121094,-1095.4586181640625,99.16044616699219,-1305.6658935546875,152.7187957763672,0.5458937287330627,0.4434037208557129,0.01070250291377306,-1095.7197265625,99.19185638427734,11.657076275127162,11.657076275127162,-1064.0222918782622,95.48233756306777,476.8363037109375,444.9611238248561
472,472,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000472.jpg,3,4,173.07373517963933,15,18,225.06069946289062,0.17883649468421936,2.066631317138672,2.2146294116973877,1,0,0,0,0,-623.1597900390625,66.69403839111328,-1095.7197265625,99.19185638427734,-1098.2760009765625,98.22610473632812,-1305.7362060546875,153.07115173339844,0.5431257486343384,0.4456094205379486,0.011264831759035587,-1099.224609375,99.36844635009766,11.678003730056284,11.678003730056284,-1068.3350856837435,95.9584421804891,477.1847839355469,446.1361330148868
473,473,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000473.jpg,3,4,173.07373517963933,18,18,218.8450927734375,0.19409459829330444,2.0382561683654785,2.1939847469329834,1,0,0,0,0,-626.6069946289062,67.11451721191406,-1099.224609375,99.36844635009766,-1105.23779296875,101.52828979492188,-1305.695068359375,152.87713623046875,0.5338857173919678,0.4503760039806366,0.015738248825073242,-1105.18212890625,101.18331909179688,11.815690389997478,11.815690389997478,-1072.8037399942302,96.59209326045465,479.7862548828125,447.16938967722876
474,474,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000474.jpg,3,4,173.07373517963933,18,18,215.66635131835938,0.18481534719467163,2.0268313884735107,2.19376540184021,1,0,0,0,0,-631.3349609375,67.62935638427734,-1105.18212890625,101.18331909179688,-1109.478271484375,101.84252166748047,-1305.5130615234375,151.8360595703125,0.5608861446380615,0.43280431628227234,0.006309506483376026,-1108.3055419921875,101.78821563720703,11.491822751300885,11.491822751300885,-1077.220798666698,97.2385837515221,478.19219970703125,446.86786260902
475,475,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000475.jpg,3,4,173.07373517963933,15,18,212.17018127441406,0.16565410792827606,2.0253987312316895,2.186084032058716,1,0,0,0,0,-636.5232543945312,68.19432067871094,-1108.3055419921875,101.78821563720703,-1112.0291748046875,98.95695495605469,-1305.6143798828125,152.47447204589844,0.5438007712364197,0.4455019235610962,0.01069726049900055,-1112.0750732421875,101.06907653808594,11.660297113642098,11.660297113642098,-1081.4950438774588,97.70832428255405,476.686767578125,445.94951490540547
476,476,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000476.jpg,3,4,173.07373517963933,15,18,206.47901916503906,0.17488384246826172,2.0652928352355957,2.2148091793060303,1,0,0,0,0,-640.0193481445312,68.58922576904297,-1112.0750732421875,101.06907653808594,-1117.121337890625,99.44719696044922,-1305.7725830078125,153.2339630126953,0.5275568962097168,0.4542770981788635,0.01816602051258087,-1117.88623046875,101.27992248535156,11.886854611194364,11.886854611194364,-1085.883284230871,98.13900634675035,478.9837646484375,446.84207393059376
477,477,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000477.jpg,3,4,173.07373517963933,18,18,203.12010192871094,0.1860714554786682,2.0589797496795654,2.2173454761505127,1,0,0,0,0,-643.1995239257812,68.94844055175781,-1117.88623046875,101.27992248535156,-1121.623046875,101.8713607788086,-1305.641357421875,152.4525604248047,0.551519513130188,0.4397333264350891,0.008747143670916557,-1121.1717529296875,101.98760986328125,11.588288298608004,11.588288298608004,-1090.2427536519008,98.61445540879896,479.1127624511719,448.026474308671
478,478,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000478.jpg,3,4,173.07373517963933,14,18,199.66932678222656,0.16929256916046143,2.0471556186676025,2.1943204402923584,1,0,0,0,0,-646.3782958984375,69.3075180053711,-1121.1717529296875,101.98760986328125,-1123.6553955078125,104.16030883789062,-1305.710205078125,152.95191955566406,0.5423112511634827,0.4465080201625824,0.011180737987160683,-1124.343994140625,103.52755737304688,11.676816487390822,11.676816487390822,-1094.4235236638206,99.21679564813493,479.1891174316406,449.0424156050806
479,479,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000479.jpg,3,4,173.07373517963933,15,18,196.4910125732422,0.1523357629776001,2.0639381408691406,2.214980125427246,1,0,0,0,0,-649.6551513671875,69.70439147949219,-1124.343994140625,103.52755737304688,-1126.52294921875,105.49324035644531,-1305.6416015625,152.51934814453125,0.5414990782737732,0.44773828983306885,0.01076266448944807,-1127.2708740234375,104.9349594116211,11.665778101028467,11.665778101028467,-1098.4538429280262,99.91840552897924,478.913330078125,449.81457534377813
480,480,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000480.jpg,3,4,173.07373517963933,18,18,191.43788146972656,0.16365553438663483,2.0542187690734863,2.2012228965759277,1,0,0,0,0,-652.9340209960938,70.10150909423828,-1127.2708740234375,104.9349594116211,-1132.866943359375,107.01348876953125,-1305.7034912109375,152.7737579345703,0.5365566611289978,0.4505460858345032,0.012897287495434284,-1132.093505859375,106.4884262084961,11.734416847847012,11.734416847847012,-1102.5597609671265,100.72031506298205,480.5390930175781,450.6670803635987
481,481,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000481.jpg,3,4,173.07373517963933,18,18,187.360595703125,0.18408188223838806,2.0334055423736572,2.182598829269409,1,0,0,0,0,-656.2129516601562,70.4986343383789,-1132.093505859375,106.4884262084961,-1137.537353515625,107.29753112792969,-1305.663330078125,152.51458740234375,0.5491077303886414,0.4416658282279968,0.009226463735103607,-1136.099365234375,107.27043914794922,11.607306532598955,11.607306532598955,-1106.6947293142393,101.52785457791451,481.2931823730469,451.5491606758409
482,482,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000482.jpg,3,4,173.07373517963933,15,18,184.1498260498047,0.1289648711681366,2.0375680923461914,2.202869415283203,1,0,0,0,0,-659.6201171875,70.93849182128906,-1136.099365234375,107.27043914794922,-1141.5166015625,103.1497573852539,-1299.4078369140625,147.70382690429688,0.5488412976264954,0.4432904124259949,0.007868283428251743,-1139.7857666015625,105.76192474365234,11.56530065657552,11.56530065657552,-1110.7846681363974,102.05117114234345,481.4267578125,452.23605655393624
483,483,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000483.jpg,3,4,173.07373517963933,16,18,177.9929962158203,0.17537690699100494,2.0604286193847656,2.20955753326416,1,0,0,0,0,-662.7206420898438,71.33876037597656,-1139.7857666015625,105.76192474365234,-1145.858642578125,104.42103576660156,-1305.8035888671875,153.246826171875,0.5223647356033325,0.45662304759025574,0.021012241020798683,-1146.0472412109375,106.14741516113281,11.963630615200818,11.963630615200818,-1115.0116736384548,102.54219730678673,484.5783996582031,453.3661122046968
484,484,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000484.jpg,3,4,173.07373517963933,15,18,174.99057006835938,0.18973077833652496,2.0731723308563232,2.214510202407837,1,0,0,0,0,-666.1292724609375,71.77880859375,-1146.0472412109375,106.14741516113281,-1150.781494140625,102.46100616455078,-1305.7349853515625,152.7004852294922,0.5520707368850708,0.4394128918647766,0.008516368456184864,-1149.487548828125,104.92401885986328,11.580112865399881,11.580112865399881,-1119.2750576952635,102.83674008429954,484.4933776855469,454.2088702173325
485,485,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000485.jpg,3,4,173.07373517963933,16,18,169.39907836914062,0.21339958906173706,2.076449394226074,2.228548526763916,1,0,0,0,0,-669.2618408203125,72.16944885253906,-1149.487548828125,104.92401885986328,-1154.97265625,105.16716003417969,-1305.77587890625,153.05702209472656,0.5288092494010925,0.4517710506916046,0.01941967010498047,-1155.0006103515625,105.96858978271484,11.916928959665196,11.916928959665196,-1123.5783518874593,103.21398465060982,486.91326904296875,455.3759495528312
486,486,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000486.jpg,3,4,173.07373517963933,15,18,166.3485870361328,0.18149395287036896,2.1339492797851562,2.2703089714050293,1,0,0,0,0,-672.70361328125,72.59864807128906,-1155.0006103515625,105.96858978271484,-1159.458251953125,104.34909057617188,-1305.661865234375,152.50717163085938,0.551108181476593,0.4402884840965271,0.008603386580944061,-1158.259521484375,105.65593719482422,11.584552918680036,11.584552918680036,-1127.8687559564598,103.51607835891818,486.6799011230469,456.21397896396655
487,487,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000487.jpg,3,4,173.07373517963933,16,18,161.16278076171875,0.22361883521080017,2.178656578063965,2.2923457622528076,1,0,0,0,0,-676.1272583007812,73.02558898925781,-1158.259521484375,105.65593719482422,-1161.67578125,109.52005004882812,-1305.9205322265625,153.5325469970703,0.5268842577934265,0.45233410596847534,0.020781639963388443,-1162.87353515625,108.39875793457031,11.952869836187654,11.952869836187654,-1132.0765557384684,104.10300787322204,488.0299072265625,457.0071857185726
488,488,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000488.jpg,3,4,173.07373517963933,15,18,158.22286987304688,0.18045678734779358,2.222374200820923,2.3389530181884766,1,0,0,0,0,-679.365478515625,73.39656829833984,-1162.87353515625,108.39875793457031,-1166.087646484375,110.38920593261719,-1305.681884765625,152.4178466796875,0.5494611263275146,0.44158148765563965,0.00895737111568451,-1165.5718994140625,109.6719970703125,11.598421280694042,11.598421280694042,-1136.218951734805,104.79172923034838,487.55780029296875,457.93094689306014
489,489,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000489.jpg,3,4,173.07373517963933,18,18,153.06666564941406,0.20876064896583557,2.27942156791687,2.371159553527832,1,0,0,0,0,-682.907470703125,73.80236053466797,-1165.5718994140625,109.6719970703125,-1169.931884765625,113.37518310546875,-1305.920166015625,153.9001007080078,0.5277473330497742,0.4531320035457611,0.019120724871754646,-1170.2310791015625,112.19570922851562,11.910760052218906,11.910760052218906,-1140.3229271537646,105.68510915884544,488.8336486816406,458.5252549857853
490,490,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000490.jpg,3,4,173.07373517963933,18,18,149.70364379882812,0.18138137459754944,2.2572927474975586,2.364645481109619,1,0,0,0,0,-686.135498046875,74.17218017578125,-1170.2310791015625,112.19570922851562,-1174.4342041015625,113.06568908691406,-1305.6907958984375,152.8382568359375,0.5449943542480469,0.44469594955444336,0.010309716686606407,-1173.4967041015625,113.00160217285156,11.646895103246612,11.646895103246612,-1144.4113844209865,106.58682044365821,488.90557861328125,459.4208277121025
491,491,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000491.jpg,3,4,173.07373517963933,15,18,145.74868774414062,0.17485886812210083,2.2322428226470947,2.354421377182007,1,0,0,0,0,-689.63525390625,74.60263061523438,-1173.4967041015625,113.00160217285156,-1177.8997802734375,110.55125427246094,-1305.72314453125,153.06784057617188,0.5295435190200806,0.4536653757095337,0.016791166737675667,-1177.714599609375,112.56272888183594,11.848997335122382,11.848997335122382,-1148.450441373717,107.3115863375686,489.55328369140625,459.97962132604584
492,492,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000492.jpg,3,4,173.07373517963933,16,18,141.30914306640625,0.18470880389213562,2.284991502761841,2.389955520629883,1,0,0,0,0,-692.81494140625,74.99372100830078,-1177.714599609375,112.56272888183594,-1180.6859130859375,113.92761993408203,-1305.8682861328125,153.72747802734375,0.5208251476287842,0.45713478326797485,0.022040078416466713,-1181.8974609375,114.09394836425781,11.99011401101558,11.99011401101558,-1152.468503215679,108.12636596257651,490.6429748535156,460.84614465758597
493,493,/yh/study/new_data_2/model_dataset_new_2_flight/vi/vi_000493.jpg,3,4,173.07373517963933,18,18,137.17092895507812,0.17246052622795105,2.245060682296753,2.329465627670288,1,0,0,0,0,-696.000732421875,75.38555908203125,-1181.8974609375,114.09394836425781,-1188.393310546875,109.49336242675781,-1305.8192138671875,153.60145568847656,0.5331985354423523,0.4523099362850189,0.014491564594209194,-1186.63134765625,112.58558654785156,11.78306525256923,11.78306525256923,-1156.6433320355156,108.67129958617451,492.03887939453125,461.8436370674841
