pair_current_index,pair_next_index,current_frame_id,next_frame_id,reference_current_x,reference_current_y,search_center_x,search_center_y,search_center_error_m,final_ms_x,final_ms_y,final_error_m,reference_next_x,reference_next_y,provisional_next_x,provisional_next_y,provisional_next_error_m,ms_candidate_count,gru_next_xy_x,gru_next_xy_y,kalman_next_xy_x,kalman_next_xy_y
716,717,716,717,-1300.42626953125,248.83245849609375,-1300.42626953125,248.83245849609375,0.0,-1303.2376708984375,242.2145538330078,7.190315693842541,-1298.364013671875,248.7283172607422,-1303.260986328125,240.8104248046875,9.309852960262472,36,-1302.497802734375,240.6757354736328,-1303.260986328125,240.8104248046875
717,718,717,718,-1298.364013671875,248.7283172607422,-1298.364013671875,248.7283172607422,0.0,-1302.970703125,241.85687255859375,8.272746823892106,-1296.296875,248.62393188476562,-1302.363037109375,240.07835388183594,10.479753152692705,36,-1302.842529296875,239.5443878173828,-1302.363037109375,240.07835388183594
718,719,718,719,-1296.296875,248.62393188476562,-1296.296875,248.62393188476562,0.0,-1301.64599609375,242.85858154296875,7.864627202815054,-1294.033203125,248.50962829589844,-1300.1429443359375,240.3677520751953,10.179346052565412,36,-1298.6263427734375,241.39845275878906,-1300.1429443359375,240.3677520751953
719,720,719,720,-1294.033203125,248.50962829589844,-1294.033203125,248.50962829589844,0.0,-1300.78955078125,243.10464477539062,8.652287588209022,-1291.376953125,248.23370361328125,-1297.7459716796875,241.4138641357422,9.331377596547785,36,-1296.4127197265625,243.43162536621094,-1297.7459716796875,241.4138641357422
720,721,720,721,-1291.376953125,248.23370361328125,-1291.376953125,248.23370361328125,0.0,-1298.67138671875,243.38575744628906,8.758501212632375,-1288.4647216796875,247.93118286132812,-1296.1234130859375,242.89413452148438,9.16664660789813,36,-1296.2578125,245.05177307128906,-1296.1234130859375,242.89413452148438
721,722,721,722,-1288.4647216796875,247.93118286132812,-1288.4647216796875,247.93118286132812,0.0,-1296.6248779296875,239.66943359375,11.612262957095906,-1285.781494140625,247.6524658203125,-1294.58447265625,242.53785705566406,10.180945612366955,36,-1294.8614501953125,241.5554656982422,-1294.58447265625,242.53785705566406
722,723,722,723,-1285.781494140625,247.6524658203125,-1285.781494140625,247.6524658203125,0.0,-1290.090576171875,237.39120483398438,11.129315566627684,-1281.015869140625,246.943603515625,-1291.601806640625,241.70669555664062,11.810473221881507,36,-1289.62939453125,240.2230224609375,-1291.601806640625,241.70669555664062
723,724,723,724,-1281.015869140625,246.943603515625,-1281.015869140625,246.943603515625,0.0,-1285.143310546875,236.4705047607422,11.257067561827764,-1276.2022705078125,246.2275848388672,-1287.1510009765625,239.9633331298828,12.614101170945485,36,-1283.8018798828125,237.38308715820312,-1287.1510009765625,239.9633331298828
724,725,724,725,-1276.2022705078125,246.2275848388672,-1276.2022705078125,246.2275848388672,0.0,-1281.611083984375,235.13308715820312,12.342736406911733,-1272.9423828125,245.7168731689453,-1283.5247802734375,238.910888671875,12.582073000726783,36,-1282.326171875,238.08807373046875,-1283.5247802734375,238.910888671875
725,726,725,726,-1272.9423828125,245.7168731689453,-1272.9423828125,245.7168731689453,0.0,-1278.7330322265625,235.40211486816406,11.829026140816415,-1269.3646240234375,245.1563720703125,-1280.234619140625,238.4759979248047,12.75869086433437,36,-1279.60888671875,238.70327758789062,-1280.234619140625,238.4759979248047
726,727,726,727,-1269.3646240234375,245.1563720703125,-1269.3646240234375,245.1563720703125,0.0,-1279.415283203125,235.61578369140625,13.857798402414346,-1266.1123046875,244.6468505859375,-1277.3843994140625,237.90699768066406,13.133382531142574,36,-1277.4888916015625,237.8879852294922,-1277.3843994140625,237.90699768066406
727,728,727,728,-1266.1123046875,244.6468505859375,-1266.1123046875,244.6468505859375,0.0,-1275.6494140625,236.679443359375,12.42722950398009,-1262.7342529296875,244.1944580078125,-1273.892578125,237.58494567871094,12.968958107453787,36,-1273.097412109375,237.97816467285156,-1273.892578125,237.58494567871094
728,729,728,729,-1262.7342529296875,244.1944580078125,-1262.7342529296875,244.1944580078125,0.0,-1268.679443359375,237.74807739257812,8.769327926455787,-1259.3560791015625,243.74205017089844,-1269.036376953125,237.39132690429688,11.57755814081363,36,-1266.325927734375,237.91754150390625,-1269.036376953125,237.39132690429688
729,730,729,730,-1259.3560791015625,243.74205017089844,-1259.3560791015625,243.74205017089844,0.0,-1269.0081787109375,241.056640625,10.018705070941028,-1255.9713134765625,243.2887420654297,-1265.622314453125,238.84356689453125,10.625507147876862,36,-1265.740478515625,241.97991943359375,-1265.622314453125,238.84356689453125
730,731,730,731,-1255.9713134765625,243.2887420654297,-1255.9713134765625,243.2887420654297,0.0,-1266.1083984375,243.16522216796875,10.137837475040424,-1252.4781494140625,242.8521270751953,-1262.899658203125,240.8184814453125,10.618077038166957,36,-1263.85546875,244.13555908203125,-1262.899658203125,240.8184814453125
731,732,731,732,-1252.4781494140625,242.8521270751953,-1252.4781494140625,242.8521270751953,0.0,-1256.773193359375,232.5916748046875,11.123141790318709,-1249.275390625,242.45179748535156,-1258.5904541015625,238.14979553222656,10.260488700694522,36,-1256.83984375,232.8012237548828,-1258.5904541015625,238.14979553222656
732,733,732,733,-1249.275390625,242.45179748535156,-1249.275390625,242.45179748535156,0.0,-1251.1441650390625,230.91888427734375,11.683338772546813,-1246.0855712890625,242.0531005859375,-1252.6357421875,234.30206298828125,10.148069897227664,36,-1248.7137451171875,230.57958984375,-1252.6357421875,234.30206298828125
733,734,733,734,-1246.0855712890625,242.0531005859375,-1246.0855712890625,242.0531005859375,0.0,-1252.2308349609375,230.74069213867188,12.873804817327054,-1242.6258544921875,241.62266540527344,-1249.40380859375,232.27008056640625,11.55038981901028,36,-1250.7652587890625,230.87147521972656,-1249.40380859375,232.27008056640625
734,735,734,735,-1242.6258544921875,241.62266540527344,-1242.6258544921875,241.62266540527344,0.0,-1246.5758056640625,230.86810302734375,11.456994640872333,-1239.47900390625,241.2311553955078,-1246.0081787109375,230.9256134033203,12.1997671856026,36,-1246.8577880859375,230.86734008789062,-1246.0081787109375,230.9256134033203
735,736,735,736,-1239.47900390625,241.2311553955078,-1239.47900390625,241.2311553955078,0.0,-1240.148681640625,230.76705932617188,10.485503078832672,-1236.332763671875,240.8397216796875,-1241.85791015625,230.45455932617188,11.763453607792213,36,-1241.262939453125,231.39833068847656,-1241.85791015625,230.45455932617188
736,737,736,737,-1236.332763671875,240.8397216796875,-1236.332763671875,240.8397216796875,0.0,-1240.31787109375,230.88568115234375,10.722126840505341,-1233.1434326171875,240.44107055664062,-1239.6646728515625,230.12081909179688,12.207954967644698,36,-1242.4605712890625,231.02496337890625,-1239.6646728515625,230.12081909179688
737,738,737,738,-1233.1434326171875,240.44107055664062,-1233.1434326171875,240.44107055664062,0.0,-1234.673828125,230.41366577148438,10.143517986167677,-1229.9393310546875,240.04058837890625,-1236.1036376953125,228.85096740722656,12.775221870852473,36,-1235.9990234375,228.4552764892578,-1236.1036376953125,228.85096740722656
738,739,738,739,-1229.9393310546875,240.04058837890625,-1229.9393310546875,240.04058837890625,0.0,-1231.4700927734375,229.71224975585938,10.441159425653469,-1226.447021484375,239.60406494140625,-1232.5845947265625,227.67320251464844,13.416977437166588,36,-1232.564697265625,227.4893798828125,-1232.5845947265625,227.67320251464844
739,740,739,740,-1226.447021484375,239.60406494140625,-1226.447021484375,239.60406494140625,0.0,-1231.4072265625,229.752685546875,11.029655950756213,-1223.0186767578125,239.1536407470703,-1229.384033203125,226.95419311523438,13.76024291928703,36,-1229.7777099609375,227.34800720214844,-1229.384033203125,226.95419311523438
740,741,740,741,-1223.0186767578125,239.1536407470703,-1223.0186767578125,239.1536407470703,0.0,-1228.3717041015625,230.42799377441406,10.236787427428606,-1219.8787841796875,238.74110412597656,-1226.8189697265625,227.0943603515625,13.557758515768946,36,-1228.0333251953125,229.04086303710938,-1226.8189697265625,227.0943603515625
741,742,741,742,-1219.8787841796875,238.74110412597656,-1219.8787841796875,238.74110412597656,0.0,-1225.898681640625,230.57614135742188,10.14424873768807,-1216.448974609375,238.29049682617188,-1224.326171875,227.6707763671875,13.222280415591756,36,-1225.637451171875,230.39764404296875,-1224.326171875,227.6707763671875
742,743,742,743,-1216.448974609375,238.29049682617188,-1216.448974609375,238.29049682617188,0.0,-1225.8388671875,230.12783813476562,12.441827821550858,-1213.281494140625,237.8629608154297,-1223.140625,228.09725952148438,13.877009154167391,36,-1226.2099609375,229.3736572265625,-1223.140625,228.09725952148438
743,744,743,744,-1213.281494140625,237.8629608154297,-1213.281494140625,237.8629608154297,0.0,-1222.72412109375,227.5209197998047,14.00432133824244,-1209.8184814453125,237.39552307128906,-1221.0867919921875,227.2769775390625,15.144628957771019,36,-1222.0240478515625,226.24322509765625,-1221.0867919921875,227.2769775390625
744,745,744,745,-1209.8184814453125,237.39552307128906,-1209.8184814453125,237.39552307128906,0.0,-1215.612060546875,229.31932067871094,9.939346250732306,-1206.634765625,236.96580505371094,-1217.99755859375,227.90704345703125,14.531834905343274,36,-1216.956298828125,229.56988525390625,-1217.99755859375,227.90704345703125
745,746,745,746,-1206.634765625,236.96580505371094,-1206.634765625,236.96580505371094,0.0,-1207.93359375,230.90164184570312,6.201695728721832,-1203.2822265625,236.51808166503906,-1211.789306640625,228.74520874023438,11.523366042992517,36,-1206.6640625,230.2722930908203,-1211.789306640625,228.74520874023438
746,747,746,747,-1203.2822265625,236.51808166503906,-1203.2822265625,236.51808166503906,0.0,-1207.6412353515625,231.71324157714844,6.487483787519235,-1200.229736328125,236.11044311523438,-1207.887939453125,230.78631591796875,9.327079152469077,36,-1207.23876953125,233.70651245117188,-1207.887939453125,230.78631591796875
747,748,747,748,-1200.229736328125,236.11044311523438,-1200.229736328125,236.11044311523438,0.0,-1202.079833984375,234.54562377929688,2.423122137199366,-1196.8819580078125,235.66336059570312,-1203.9503173828125,233.0316925048828,7.542372385025299,36,-1203.40234375,235.67828369140625,-1203.9503173828125,233.0316925048828
748,749,748,749,-1196.8819580078125,235.66336059570312,-1196.8819580078125,235.66336059570312,0.0,-1196.79296875,234.49237060546875,1.1743664867642984,-1192.1932373046875,235.04371643066406,-1198.7095947265625,234.3409881591797,6.554139232055482,36,-1196.0457763671875,234.92921447753906,-1198.7095947265625,234.3409881591797
749,750,749,750,-1192.1932373046875,235.04371643066406,-1192.1932373046875,235.04371643066406,0.0,-1191.02099609375,235.0824737548828,1.1728817445935518,-1187.02685546875,234.36093139648438,-1193.4366455078125,235.9031524658203,6.592712201481916,36,-1191.6290283203125,236.78895568847656,-1193.4366455078125,235.9031524658203
750,751,750,751,-1187.02685546875,234.36093139648438,-1187.02685546875,234.36093139648438,0.0,-1186.637939453125,234.96878051757812,0.7216205521075946,-1183.5159912109375,233.8721923828125,-1187.1673583984375,237.29258728027344,5.003157362359141,36,-1184.61962890625,237.6901092529297,-1187.1673583984375,237.29258728027344
751,752,751,752,-1183.5159912109375,233.8721923828125,-1183.5159912109375,233.8721923828125,0.0,-1186.78564453125,235.7783660888672,3.784723375979388,-1180.3145751953125,233.42657470703125,-1183.31298828125,238.402099609375,5.8091590688983565,36,-1184.58642578125,238.239990234375,-1183.31298828125,238.402099609375
752,753,752,753,-1180.3145751953125,233.42657470703125,-1180.3145751953125,233.42657470703125,0.0,-1174.287841796875,226.10813903808594,9.480559904158248,-1177.110595703125,232.98056030273438,-1176.034912109375,234.96058654785156,2.2533528630056554,36,-1171.2286376953125,226.42669677734375,-1176.034912109375,234.96058654785156
753,754,753,754,-1177.110595703125,232.98056030273438,-1177.110595703125,232.98056030273438,0.0,-1168.776611328125,224.9652557373047,11.562889035156488,-1173.68408203125,232.5596160888672,-1168.596435546875,229.6251678466797,5.8732557611643825,36,-1166.7659912109375,225.40786743164062,-1168.596435546875,229.6251678466797
754,755,754,755,-1173.68408203125,232.5596160888672,-1173.68408203125,232.5596160888672,0.0,-1167.5947265625,225.8004608154297,9.09760573091808,-1170.2581787109375,232.13873291015625,-1165.0810546875,227.9259490966797,6.6745906700818605,36,-1166.7490234375,227.1425018310547,-1165.0810546875,227.9259490966797
755,756,755,756,-1170.2581787109375,232.13873291015625,-1170.2581787109375,232.13873291015625,0.0,-1167.565185546875,226.06027221679688,6.648300277695216,-1167.1431884765625,231.75604248046875,-1164.291748046875,226.8542938232422,5.670789400310934,36,-1168.4688720703125,227.06015014648438,-1164.291748046875,226.8542938232422
756,757,756,757,-1167.1431884765625,231.75604248046875,-1167.1431884765625,231.75604248046875,0.0,-1166.83251953125,226.55288696289062,5.212421945092824,-1163.7342529296875,231.33509826660156,-1162.5511474609375,225.93722534179688,5.526008565187505,36,-1164.5130615234375,226.28895568847656,-1162.5511474609375,225.93722534179688
757,758,757,758,-1163.7342529296875,231.33509826660156,-1163.7342529296875,231.33509826660156,0.0,-1166.546142578125,226.00820922851562,6.023493190754854,-1160.6282958984375,230.95155334472656,-1162.144775390625,225.6835174560547,5.481962438266075,36,-1166.548583984375,226.82138061523438,-1162.144775390625,225.6835174560547
758,759,758,759,-1160.6282958984375,230.95155334472656,-1160.6282958984375,230.95155334472656,0.0,-1166.66650390625,224.6265411376953,8.744468844058245,-1157.226806640625,230.5315399169922,-1162.5400390625,225.1889190673828,7.534854763798999,36,-1166.342529296875,225.71990966796875,-1162.5400390625,225.1889190673828
759,760,759,760,-1157.226806640625,230.5315399169922,-1157.226806640625,230.5315399169922,0.0,-1164.9471435546875,225.1031036376953,9.437771055976224,-1153.9388427734375,230.0895538330078,-1160.83984375,224.41098022460938,8.937002445144335,36,-1160.632080078125,224.43505859375,-1160.83984375,224.41098022460938
760,761,760,761,-1153.9388427734375,230.0895538330078,-1153.9388427734375,230.0895538330078,0.0,-1162.7027587890625,225.5991973876953,9.84731054323402,-1150.658203125,229.64859008789062,-1159.2408447265625,224.38507080078125,10.068086816602433,36,-1159.3421630859375,225.51507568359375,-1159.2408447265625,224.38507080078125
761,762,761,762,-1150.658203125,229.64859008789062,-1150.658203125,229.64859008789062,0.0,-1154.85791015625,226.3280029296875,5.353861991455719,-1147.371826171875,229.2068328857422,-1154.583984375,224.86888122558594,8.41623731561531,36,-1149.24658203125,226.38623046875,-1154.583984375,224.86888122558594
762,763,762,763,-1147.371826171875,229.2068328857422,-1147.371826171875,229.2068328857422,0.0,-1148.4989013671875,227.79193115234375,1.8089348830354877,-1143.99365234375,228.74940490722656,-1147.961181640625,225.9244842529297,4.870468706873551,36,-1143.068603515625,228.0792236328125,-1147.961181640625,225.9244842529297
763,764,763,764,-1143.99365234375,228.74940490722656,-1143.99365234375,228.74940490722656,0.0,-1145.7779541015625,228.22317504882812,1.860282405121012,-1140.892578125,228.32948303222656,-1143.6103515625,227.24896240234375,2.924690973279556,36,-1142.5977783203125,229.23046875,-1143.6103515625,227.24896240234375
764,765,764,765,-1140.892578125,228.32948303222656,-1140.892578125,228.32948303222656,0.0,-1145.2503662109375,229.73190307617188,4.577892416996973,-1137.506591796875,227.87100219726562,-1140.9998779296875,229.0724334716797,3.6941149295657154,36,-1142.1085205078125,231.10455322265625,-1140.9998779296875,229.0724334716797
